antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Golden', 'High Quality', 'Red Wing'})",frozenset({'Tri-State'}),0.06722903885480573,0.35109918200408996,0.054703476482617586,0.8136882129277566,2.3175451685281283,0.031099415933774112,3.4828758190392715,0.6094839707716618
"frozenset({'Golden', 'High Quality', 'Red Wing'})",frozenset({'Hermanos'}),0.06722903885480573,0.3585122699386503,0.05393660531697342,0.8022813688212928,2.2378072833004614,0.029834169991343296,3.244447557810288,0.5930008740952205
"frozenset({'Big Time', 'PigTail', 'Golden'})",frozenset({'Tri-State'}),0.0705521472392638,0.35109918200408996,0.0571319018404908,0.8097826086956523,2.3064212342318107,0.03236110065615316,3.4113643003213583,0.6094240296512873
"frozenset({'PigTail', 'Golden', 'Fast'})",frozenset({'Tri-State'}),0.06978527607361963,0.35109918200408996,0.05649284253578732,0.8095238095238095,2.3056841229393106,0.031991289190409875,3.4067292944785277,0.6087726104456622
"frozenset({'PigTail', 'Sunset', 'Golden'})",frozenset({'Tri-State'}),0.06952965235173825,0.35109918200408996,0.05572597137014315,0.801470588235294,2.282746953896229,0.031314167304419105,3.268537453609027,0.6039217663070875
"frozenset({'Cormorant', 'PigTail', 'Golden'})",frozenset({'Tri-State'}),0.06735685071574642,0.35109918200408996,0.0541922290388548,0.8045540796963947,2.2915293482142673,0.030543293850184634,3.320104185280045,0.6043149678984127
"frozenset({'Cormorant', 'PigTail', 'Golden'})",frozenset({'Ebony'}),0.06735685071574642,0.34266359918200406,0.05406441717791411,0.8026565464895636,2.3424038865103864,0.030983676282091498,3.3309258002988846,0.614477402708649
"frozenset({'PigTail', 'Golden', 'Red Wing'})",frozenset({'Tri-State'}),0.06710122699386503,0.35109918200408996,0.05547034764826176,0.8266666666666667,2.3545103749544958,0.03191116173924499,3.7436585653610193,0.6166620261723879
"frozenset({'Fort West', 'PigTail', 'Golden'})",frozenset({'Tri-State'}),0.07234151329243353,0.35109918200408996,0.05815439672801636,0.803886925795053,2.2896291617839446,0.032755350586104945,3.308809576447614,0.6071717755928283
"frozenset({'PigTail', 'High Quality', 'Golden'})",frozenset({'Hermanos'}),0.06710122699386503,0.3585122699386503,0.05368098159509203,0.8,2.2314438502673797,0.029624368389852836,3.2074386503067496,0.5915536374845869
"frozenset({'Cormorant', 'Super', 'Golden'})",frozenset({'High Top'}),0.06774028629856851,0.3397239263803681,0.0543200408997955,0.8018867924528301,2.360407172366796,0.031307044864315556,3.3328220858895694,0.618222874562493
"frozenset({'Super', 'Golden', 'Red Wing'})",frozenset({'Tri-State'}),0.06748466257668712,0.35109918200408996,0.05457566462167689,0.8087121212121212,2.3033722738855613,0.030881854793180025,3.39227358318654,0.6068038949833601
"frozenset({'Super', 'Golden', 'Fast'})",frozenset({'Tri-State'}),0.06748466257668712,0.35109918200408996,0.0543200408997955,0.8049242424242424,2.2925836449680643,0.030626231071298634,3.3264041932217525,0.6046130030959753
"frozenset({'Super', 'High Quality', 'Golden'})",frozenset({'Tri-State'}),0.06467280163599182,0.35109918200408996,0.05253067484662577,0.8122529644268776,2.3134572965693083,0.029824107094316273,3.4562506726940065,0.607003096720482
"frozenset({'Super', 'High Quality', 'Golden'})",frozenset({'Hermanos'}),0.06467280163599182,0.3585122699386503,0.052019427402862986,0.8043478260869565,2.2435712624970936,0.0288334344850515,3.27871506475801,0.5926076390684207
"frozenset({'Carrington', 'Imagine', 'Golden'})",frozenset({'Tri-State'}),0.06927402862985685,0.35109918200408996,0.05598159509202454,0.8081180811808119,2.3016803302361386,0.031659540305953894,3.381771570709455,0.6076276149735572
"frozenset({'Golden', 'Imagine', 'Red Wing'})",frozenset({'High Top'}),0.0679959100204499,0.3397239263803681,0.054703476482617586,0.8045112781954887,2.3681325209185493,0.03160363895266413,3.377566068900425,0.619875321053414
"frozenset({'Golden', 'Imagine', 'Red Wing'})",frozenset({'Tri-State'}),0.0679959100204499,0.35109918200408996,0.054447852760736194,0.8007518796992481,2.2806999296566866,0.03057454437293253,3.25674750163985,0.6025060584755563
"frozenset({'Super', 'Imagine', 'Golden'})",frozenset({'High Top'}),0.06569529652351738,0.3397239263803681,0.05265848670756646,0.8015564202334631,2.359434699739133,0.03034022262787459,3.327273547455793,0.6166828257606949
"frozenset({'PigTail', 'Imagine', 'Golden'})",frozenset({'Ebony'}),0.06390593047034765,0.34266359918200406,0.05125255623721881,0.8019999999999999,2.3404878776575906,0.029354320093174586,3.3198808122120997,0.6118387809830966
"frozenset({'Fort West', 'Imagine', 'Golden'})",frozenset({'High Top'}),0.06876278118609407,0.3397239263803681,0.05534253578732106,0.8048327137546468,2.369078687891782,0.03198217377394708,3.383128834355828,0.6205668880620812
"frozenset({'Imagine', 'BBB Best', 'Golden'})",frozenset({'Tri-State'}),0.06428936605316973,0.35109918200408996,0.051763803680981595,0.805168986083499,2.2932807233772463,0.02919185984815219,3.3305827699177826,0.6026900460538852
"frozenset({'Imagine', 'BBB Best', 'Golden'})",frozenset({'Ebony'}),0.06428936605316973,0.34266359918200406,0.0515081799591002,0.8011928429423459,2.338132339866063,0.029478554398191713,3.3064020961145197,0.6116294842363466
"frozenset({'Best Choice', 'Ebony', 'Tri-State', 'Golden'})",frozenset({'High Top'}),0.06646216768916155,0.3397239263803681,0.053425357873210635,0.8038461538461539,2.3661746831047057,0.03084656931009824,3.3661133164922417,0.6184826299543542
"frozenset({'High Top', 'Best Choice', 'Ebony', 'Golden'})",frozenset({'Tri-State'}),0.06339468302658487,0.35109918200408996,0.053425357873210635,0.842741935483871,2.400295923999202,0.031167536519168124,4.12634366315348,0.6228714402122815
"frozenset({'Ebony', 'Best Choice', 'Tell Tale', 'Golden'})",frozenset({'Tri-State'}),0.06237218813905931,0.35109918200408996,0.0515081799591002,0.8258196721311475,2.3520979667834356,0.02960935572367128,3.7254541080235763,0.6130872328853122
"frozenset({'Best Choice', 'Tell Tale', 'Tri-State', 'Golden'})",frozenset({'Ebony'}),0.06428936605316973,0.34266359918200406,0.0515081799591002,0.8011928429423459,2.338132339866063,0.029478554398191713,3.3064020961145197,0.6116294842363466
"frozenset({'Ebony', 'Best Choice', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.06198875255623722,0.35109918200408996,0.051891615541922294,0.8371134020618557,2.384264746171081,0.030127415225973467,3.9837581864305873,0.6189515222339389
"frozenset({'Ebony', 'Best Choice', 'Tell Tale', 'Golden'})",frozenset({'Hermanos'}),0.06237218813905931,0.3585122699386503,0.050741308793456036,0.8135245901639344,2.2691680547032522,0.02838011404268132,3.4400660689004248,0.5965158536350876
"frozenset({'Best Choice', 'Ebony', 'Golden', 'Hermanos'})",frozenset({'Tell Tale'}),0.06198875255623722,0.34611451942740284,0.050741308793456036,0.8185567010309279,2.364988046110037,0.0292861014925498,3.6038006599739743,0.615306994858221
"frozenset({'Best Choice', 'Ebony', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06096625766871166,0.35109918200408996,0.0515081799591002,0.8448637316561844,2.4063392196861986,0.030102976761764964,4.182779597081743,0.6223748590349836
"frozenset({'Best Choice', 'Tri-State', 'Nationeel', 'Golden'})",frozenset({'Ebony'}),0.06403374233128835,0.34266359918200406,0.0515081799591002,0.8043912175648702,2.3474662015022547,0.029566147342767884,3.360464661324652,0.6132793479465255
"frozenset({'High Top', 'Best Choice', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06058282208588957,0.35109918200408996,0.050741308793456036,0.8375527426160339,2.385516075073844,0.029470729515600893,3.9945323081826176,0.618259394437876
"frozenset({'Best Choice', 'Hermanos', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06071063394683027,0.35109918200408996,0.050741308793456036,0.8357894736842105,2.380493935968425,0.029425854875774194,3.951639596769965,0.6174019803581975
"frozenset({'Best Choice', 'Hermanos', 'Tri-State', 'Golden'})",frozenset({'High Top'}),0.06633435582822086,0.3397239263803681,0.053425357873210635,0.8053949903660886,2.3707337865403604,0.03088999005733499,3.392903784243455,0.6192684436497254
"frozenset({'High Top', 'Best Choice', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.06416155419222903,0.35109918200408996,0.053425357873210635,0.8326693227091634,2.371607128094829,0.03089828868020793,3.877954888499368,0.6179966254938581
"frozenset({'Best Choice', 'Tell Tale', 'Golden', 'Hermanos'})",frozenset({'Tri-State'}),0.06441717791411043,0.35109918200408996,0.05240286298568507,0.8134920634920634,2.3169864960909736,0.029786044513028968,3.479212896488707,0.6075409836065574
"frozenset({'Best Choice', 'Tell Tale', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.06428936605316973,0.3585122699386503,0.05240286298568507,0.8151093439363817,2.2735884160278967,0.02935433642904638,3.4695519163533213,0.598653722502257
"frozenset({'High Top', 'Best Choice', 'Tell Tale', 'Golden'})",frozenset({'Tri-State'}),0.06301124744376278,0.35109918200408996,0.05125255623721881,0.8133874239350912,2.3166884619105037,0.029129358802656394,3.477261992086778,0.6065701249536096
"frozenset({'High Top', 'Best Choice', 'Tell Tale', 'Golden'})",frozenset({'Hermanos'}),0.06301124744376278,0.3585122699386503,0.05099693251533742,0.8093306288032454,2.2574698180950414,0.02840662716260805,3.3643984140451626,0.5944854634198372
"frozenset({'Ebony', 'Hermanos', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06441717791411043,0.35109918200408996,0.05291411042944785,0.8214285714285714,2.3395912423943,0.03029729195679175,3.6338445807770956,0.6119980993110002
"frozenset({'High Top', 'Ebony', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06313905930470348,0.35109918200408996,0.051891615541922294,0.8218623481781376,2.340826724479705,0.029723543467533177,3.642693228295222,0.6114039744890759
"frozenset({'High Top', 'Hermanos', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06313905930470348,0.35109918200408996,0.05099693251533742,0.8076923076923076,2.300467643023158,0.028828860440948303,3.3742842535787307,0.603404144741116
"frozenset({'High Top', 'Tell Tale', 'Nationeel', 'Golden'})",frozenset({'Hermanos'}),0.061733128834355826,0.3585122699386503,0.050357873210633945,0.8157349896480331,2.2753335326225352,0.028225789061813892,3.4813322878610333,0.5973822706349222
"frozenset({'Tell Tale', 'Golden', 'Nationeel', 'Hermanos'})",frozenset({'Tri-State'}),0.06454498977505113,0.35109918200408996,0.053297546012269936,0.8257425742574256,2.3518783767710585,0.030635852899787135,3.7238058305447077,0.6144688293633436
"frozenset({'Tell Tale', 'Tri-State', 'Nationeel', 'Golden'})",frozenset({'Hermanos'}),0.065439672801636,0.3585122699386503,0.053297546012269936,0.8144531249999999,2.271758021390374,0.02983662037211286,3.4572812399095882,0.5990113817042646
"frozenset({'Ebony', 'Tell Tale', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06377811860940695,0.35109918200408996,0.053041922290388545,0.8316633266533066,2.368741852106105,0.030649477016865937,3.8547798592852263,0.6171987335005551
"frozenset({'Tell Tale', 'Tri-State', 'Nationeel', 'Golden'})",frozenset({'Ebony'}),0.065439672801636,0.34266359918200406,0.053041922290388545,0.8105468749999999,2.365430343155539,0.030618128478887254,3.4696519300908633,0.6176636524215021
"frozenset({'Ebony', 'Tell Tale', 'Nationeel', 'Golden'})",frozenset({'Hermanos'}),0.06377811860940695,0.3585122699386503,0.0515081799591002,0.8076152304609219,2.2526850492428707,0.02864294188402524,3.334399763548058,0.5939674285859466
"frozenset({'Fort West', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.08410020449897751,0.35109918200408996,0.06735685071574642,0.8009118541033433,2.2811555684399556,0.037829337709778726,3.25936441405579,0.6131955613716681
"frozenset({'Fort West', 'Tell Tale', 'Golden', 'Hermanos'})",frozenset({'Tri-State'}),0.06582310838445808,0.35109918200408996,0.05457566462167689,0.829126213592233,2.361515651672964,0.03146522511092711,3.7975445598624287,0.6171669908742327
"frozenset({'Fort West', 'Tell Tale', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.0650562372188139,0.3585122699386503,0.05457566462167689,0.8388998035363459,2.3399472594896147,0.031252205342692616,3.9819177390393556,0.6124859732896218
"frozenset({'Fort West', 'Hermanos', 'Tri-State', 'Golden'})",frozenset({'Tell Tale'}),0.06735685071574642,0.34611451942740284,0.05457566462167689,0.8102466793168881,2.34097858898646,0.03126248060605301,3.4459764826175876,0.6141987066642832
"frozenset({'High Top', 'Fort West', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.06377811860940695,0.35109918200408996,0.053297546012269936,0.8356713426853707,2.380157475489749,0.03090510073874733,3.9487988802434026,0.619361439176304
"frozenset({'High Top', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.06467280163599182,0.3585122699386503,0.053297546012269936,0.8241106719367589,2.298695863541248,0.03011155309445845,3.6471100158544156,0.6040353833358566
"frozenset({'Fort West', 'Tell Tale', 'Golden', 'Hermanos'})",frozenset({'High Top'}),0.06582310838445808,0.3397239263803681,0.05278629856850716,0.8019417475728156,2.3605689364220126,0.030424613741578534,3.333746842295201,0.6169851955382216
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Golden'})",frozenset({'Hermanos'}),0.06428936605316973,0.3585122699386503,0.05278629856850716,0.8210735586481114,2.290224428828101,0.02973777201186847,3.5852036468984334,0.6020681491731802
"frozenset({'High Top', 'Fort West', 'Hermanos', 'Golden'})",frozenset({'Tell Tale'}),0.06377811860940695,0.34611451942740284,0.05278629856850716,0.8276553106212425,2.3912759048377406,0.030711765696028376,3.794056451229373,0.6214479914717088
"frozenset({'Big Time', 'Fort West', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.06007157464212679,0.35109918200408996,0.05125255623721881,0.8531914893617021,2.430058322812507,0.03016147551867046,4.420049050117067,0.6260979316734001
"frozenset({'Big Time', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.06109406952965235,0.3585122699386503,0.05125255623721881,0.8389121338912133,2.339981652607791,0.029349582690353416,3.9822225320691564,0.6099079825619723
"frozenset({'Big Time', 'Fort West', 'Ebony', 'Golden'})",frozenset({'Tri-State'}),0.05841002044989775,0.35109918200408996,0.050357873210633945,0.862144420131291,2.4555580426309507,0.02985016280983268,4.707105933716362,0.6295315438100626
"frozenset({'Big Time', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Ebony'}),0.06109406952965235,0.34266359918200406,0.050357873210633945,0.8242677824267782,2.4054722602413703,0.029423159456927663,3.7405571379881195,0.6223000603940678
"frozenset({'Fort West', 'Carrington', 'Golden'})",frozenset({'Tri-State'}),0.07515337423312883,0.35109918200408996,0.060199386503067484,0.8010204081632654,2.281464751900032,0.0338130982849687,3.261142572492267,0.6073278335850825
"frozenset({'Fort West', 'Carrington', 'Golden', 'Hermanos'})",frozenset({'Tri-State'}),0.05841002044989775,0.35109918200408996,0.050741308793456036,0.8687089715536106,2.474255185087532,0.03023359839265477,4.942461230402185,0.6327998197421343
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.060199386503067484,0.3585122699386503,0.050741308793456036,0.8428874734607219,2.351070086401671,0.029159090089327162,4.082982714309402,0.6114720049494012
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Golden'})",frozenset({'Tri-State'}),0.06428936605316973,0.35109918200408996,0.052019427402862986,0.8091451292246521,2.3046055664556526,0.029447483570033583,3.3999699109577373,0.6049800530062789
"frozenset({'High Top', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Tell Tale'}),0.06467280163599182,0.34611451942740284,0.052019427402862986,0.8043478260869565,2.323935521161133,0.029635231744597926,3.34208134514883,0.6090868129676548
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Golden'})",frozenset({'Tri-State'}),0.06301124744376278,0.35109918200408996,0.051763803680981595,0.821501014198783,2.33979757375001,0.029640606246419177,3.6353193553634506,0.6111200365099333
"frozenset({'Fort West', 'Ebony', 'Tri-State', 'Golden'})",frozenset({'High Top'}),0.0653118609406953,0.3397239263803681,0.05253067484662577,0.8043052837573386,2.367526162572392,0.030342673008644162,3.374010736196319,0.6179795804092503
"frozenset({'High Top', 'Fort West', 'Ebony', 'Golden'})",frozenset({'Tri-State'}),0.06288343558282208,0.35109918200408996,0.05253067484662577,0.8353658536585367,2.379287382244045,0.03045235205189005,3.9414716352344183,0.6186061699340158
"frozenset({'High Top', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Ebony'}),0.06467280163599182,0.34266359918200406,0.05253067484662577,0.8122529644268776,2.3704092479208843,0.03036965986885301,3.501181250672696,0.6181066051179341
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Golden'})",frozenset({'High Top'}),0.06301124744376278,0.3397239263803681,0.051763803680981595,0.821501014198783,2.4181429402149277,0.03035737529326157,3.6990466397099833,0.6258981393069513
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Golden'})",frozenset({'Ebony'}),0.06428936605316973,0.34266359918200406,0.051763803680981595,0.805168986083499,2.3497359743070856,0.029734178120073104,3.373879689912774,0.6138866544913079
"frozenset({'High Top', 'Fort West', 'Ebony', 'Golden'})",frozenset({'Tell Tale'}),0.06288343558282208,0.34611451942740284,0.051763803680981595,0.8231707317073171,2.3783189825989846,0.029998933594289085,3.697835131513999,0.6184235517568851
"frozenset({'Fort West', 'Ebony', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.0625,0.35109918200408996,0.053425357873210635,0.8548057259713702,2.4346559883509284,0.03148165899795501,4.469190140845071,0.6285486443381181
"frozenset({'Fort West', 'Ebony', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.0653118609406953,0.3585122699386503,0.053425357873210635,0.8180039138943248,2.281662253942673,0.03001025435344449,3.524733656573652,0.6009737525819197
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Golden'})",frozenset({'Hermanos'}),0.06301124744376278,0.3585122699386503,0.0515081799591002,0.8174442190669371,2.280101094466922,0.02891787460637083,3.5139272324471706,0.5991779021951379
"frozenset({'Fort West', 'Ebony', 'Golden', 'Hermanos'})",frozenset({'Tell Tale'}),0.0625,0.34611451942740284,0.0515081799591002,0.8241308793456033,2.38109305760709,0.029876022494887525,3.7180232558139528,0.618693134822167
"frozenset({'Fort West', 'Ebony', 'Golden', 'Hermanos'})",frozenset({'High Top'}),0.0625,0.3397239263803681,0.05138036809815951,0.8220858895705522,2.4198645598194135,0.030147622699386506,3.7112068965517246,0.6258706467661692
"frozenset({'High Top', 'Fort West', 'Ebony', 'Golden'})",frozenset({'Hermanos'}),0.06288343558282208,0.3585122699386503,0.05138036809815951,0.8170731707317074,2.2790661275596715,0.02883588486582107,3.5067995910020464,0.5988836504873342
"frozenset({'High Top', 'Fort West', 'Hermanos', 'Golden'})",frozenset({'Ebony'}),0.06377811860940695,0.34266359918200406,0.05138036809815951,0.8056112224448898,2.3510265588992234,0.029525928426403374,3.381555299053402,0.6138009610649824
"frozenset({'Fort West', 'Hermanos', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.06071063394683027,0.35109918200408996,0.05125255623721881,0.8442105263157894,2.404478761519744,0.02993710231953697,4.165241737135907,0.6218631540620486
"frozenset({'Fort West', 'Tri-State', 'Nationeel', 'Golden'})",frozenset({'Hermanos'}),0.06109406952965235,0.3585122699386503,0.05125255623721881,0.8389121338912133,2.339981652607791,0.029349582690353416,3.9822225320691564,0.6099079825619723
"frozenset({'Fort West', 'Ebony', 'Nationeel', 'Golden'})",frozenset({'Tri-State'}),0.05930470347648262,0.35109918200408996,0.050485685071574644,0.8512931034482759,2.4246513437856976,0.029663852191986487,4.363622892030469,0.6246119977985691
"frozenset({'Fort West', 'Tri-State', 'Nationeel', 'Golden'})",frozenset({'Ebony'}),0.06109406952965235,0.34266359918200406,0.050485685071574644,0.8263598326359833,2.4115775197851304,0.029550971317868362,3.7856240914578576,0.6234209954956974
"frozenset({'Horatio', 'Fort West', 'Ebony', 'Golden'})",frozenset({'Tri-State'}),0.0596881390593047,0.35109918200408996,0.050357873210633945,0.8436830835117773,2.4029764999621936,0.029401416411565694,4.151187424713562,0.6209104351047968
"frozenset({'Horatio', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Ebony'}),0.06109406952965235,0.34266359918200406,0.050357873210633945,0.8242677824267782,2.4054722602413703,0.029423159456927663,3.7405571379881195,0.6223000603940678
"frozenset({'Horatio', 'Hermanos', 'Tri-State', 'Golden'})",frozenset({'Fort West'}),0.06390593047034765,0.2992075664621677,0.05125255623721881,0.8019999999999999,2.680413498504912,0.0321314182986856,3.539355724938546,0.6697224715382488
"frozenset({'Horatio', 'Fort West', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.05943251533742331,0.35109918200408996,0.05125255623721881,0.8623655913978495,2.4561879821975885,0.03038584871780396,4.714670005751536,0.6303269547289543
"frozenset({'Horatio', 'Fort West', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.06109406952965235,0.3585122699386503,0.05125255623721881,0.8389121338912133,2.339981652607791,0.029349582690353416,3.9822225320691564,0.6099079825619723
"frozenset({'Fort West', 'Best Choice', 'Ebony', 'Golden'})",frozenset({'Tri-State'}),0.0598159509202454,0.35109918200408996,0.050741308793456036,0.8482905982905983,2.4160996144978673,0.029739977354561083,4.277261729888533,0.623398983403257
"frozenset({'Fort West', 'Best Choice', 'Tri-State', 'Golden'})",frozenset({'Ebony'}),0.06032719836400818,0.34266359918200406,0.050741308793456036,0.8411016949152542,2.454598903773573,0.030069373873478286,4.136837082481254,0.6306466068966652
"frozenset({'Fort West', 'Best Choice', 'Hermanos', 'Golden'})",frozenset({'Tri-State'}),0.05930470347648262,0.35109918200408996,0.050485685071574644,0.8512931034482759,2.4246513437856976,0.029663852191986487,4.363622892030469,0.6246119977985691
"frozenset({'Fort West', 'Best Choice', 'Tri-State', 'Golden'})",frozenset({'Hermanos'}),0.06032719836400818,0.3585122699386503,0.050485685071574644,0.836864406779661,2.334269917520167,0.02885764424705484,3.9322364751812606,0.6082974063718131
"frozenset({'Fort West', 'Best Choice', 'Tri-State', 'Golden'})",frozenset({'High Top'}),0.06032719836400818,0.3397239263803681,0.05023006134969325,0.8326271186440678,2.4508933695527415,0.029735468653945076,3.944940591752738,0.6299911121447973
"frozenset({'High Top', 'Best Choice', 'Golden', 'Fort West'})",frozenset({'Tri-State'}),0.058921267893660534,0.35109918200408996,0.05023006134969325,0.8524945770065075,2.428073378412419,0.029542852389585192,4.399165839648742,0.6249751612059334
"frozenset({'Fort West', 'High Quality', 'Golden'})",frozenset({'Hermanos'}),0.0709355828220859,0.3585122699386503,0.0571319018404908,0.8054054054054054,2.246521173579997,0.03170062502352365,3.2965341683708247,0.597232339963493
"frozenset({'Carrington', 'High Quality', 'Golden'})",frozenset({'Tri-State'}),0.06965746421267893,0.35109918200408996,0.056109406952965235,0.8055045871559634,2.2942365816921217,0.0316527282474145,3.336329677431803,0.6063628605521361
"frozenset({'Golden', 'High Quality', 'Fast'})",frozenset({'Tri-State'}),0.0681237218813906,0.35109918200408996,0.05508691206543967,0.8086303939962476,2.303139498589968,0.031168729037809307,3.390824862664901,0.6071729408631116
"frozenset({'Fort West', 'BBB Best', 'Golden'})",frozenset({'Tri-State'}),0.06876278118609407,0.35109918200408996,0.05521472392638037,0.8029739776951673,2.287028904800506,0.031072167699616515,3.2934777366207513,0.6043051870151788
"frozenset({'Carrington', 'BBB Best', 'Golden'})",frozenset({'Tri-State'}),0.06735685071574642,0.35109918200408996,0.054447852760736194,0.8083491461100569,2.302338448913391,0.030798917572066025,3.385848822612323,0.6065117119968911
"frozenset({'High Top', 'Ebony', 'Tri-State', 'Denny'})",frozenset({'Hermanos'}),0.06876278118609407,0.3585122699386503,0.05572597137014315,0.8104089219330856,2.260477506311751,0.03107367059982185,3.383533321303983,0.598790063638447
"frozenset({'High Top', 'Ebony', 'Hermanos', 'Denny'})",frozenset({'Tri-State'}),0.06837934560327198,0.35109918200408996,0.05572597137014315,0.8149532710280374,2.321148304522521,0.031718039062859395,3.5066862386647664,0.610955492818763
"frozenset({'Ebony', 'Tell Tale', 'Tri-State', 'Denny'})",frozenset({'Hermanos'}),0.06722903885480573,0.3585122699386503,0.05572597137014315,0.8288973384030418,2.3120473353530833,0.031623536044513026,3.7491394001363325,0.6083839734902863
"frozenset({'Ebony', 'Tell Tale', 'Hermanos', 'Denny'})",frozenset({'Tri-State'}),0.06889059304703476,0.35109918200408996,0.05572597137014315,0.8089053803339518,2.303922714136454,0.0315385405035526,3.395704280580539,0.6078315377204637
"frozenset({'Hermanos', 'Tell Tale', 'Tri-State', 'Denny'})",frozenset({'Ebony'}),0.06940184049079755,0.34266359918200406,0.05572597137014315,0.8029465930018417,2.3432503333257775,0.031944486917711123,3.3358286508801114,0.6159934301795928
"frozenset({'High Top', 'Ebony', 'Tell Tale', 'Denny'})",frozenset({'Hermanos'}),0.06646216768916155,0.3585122699386503,0.054703476482617586,0.8230769230769232,2.2958124228712466,0.030875973879333055,3.625800213390239,0.6046078963261713
"frozenset({'High Top', 'Tell Tale', 'Hermanos', 'Denny'})",frozenset({'Ebony'}),0.06774028629856851,0.34266359918200406,0.054703476482617586,0.8075471698113207,2.35667626132181,0.0314913461699307,3.415571494446448,0.6175034402876258
"frozenset({'High Top', 'Ebony', 'Hermanos', 'Denny'})",frozenset({'Tell Tale'}),0.06837934560327198,0.34611451942740284,0.054703476482617586,0.8,2.3113737075332352,0.03103639214038081,3.2694274028629864,0.6089998628069694
"frozenset({'High Top', 'Tell Tale', 'Tri-State', 'Denny'})",frozenset({'Hermanos'}),0.06492842535787322,0.3585122699386503,0.05393660531697342,0.8307086614173228,2.3170996673544146,0.030658968158380068,3.7892531031530883,0.6078956983201138
"frozenset({'High Top', 'Tell Tale', 'Tri-State', 'Denny'})",frozenset({'Ebony'}),0.06492842535787322,0.34266359918200406,0.05291411042944785,0.8149606299212598,2.378311066208108,0.030665502507098916,3.552413740590872,0.6197745395572671
"frozenset({'Horatio', 'Ebony', 'Hermanos', 'Denny'})",frozenset({'High Top'}),0.06365030674846625,0.3397239263803681,0.05138036809815951,0.8072289156626508,2.3761320677744844,0.029756835974255717,3.425182131901843,0.6185167528451112
"frozenset({'High Top', 'Horatio', 'Ebony', 'Denny'})",frozenset({'Hermanos'}),0.06352249488752557,0.3585122699386503,0.05138036809815951,0.8088531187122736,2.256137896900117,0.02860677426386641,3.3559937035841134,0.5945307582464366
"frozenset({'Horatio', 'Ebony', 'Tri-State', 'Denny'})",frozenset({'Hermanos'}),0.06403374233128835,0.3585122699386503,0.05240286298568507,0.8183632734530937,2.282664617289485,0.02944598066982824,3.531707173194901,0.6003587094453492
"frozenset({'Horatio', 'Ebony', 'Hermanos', 'Denny'})",frozenset({'Tri-State'}),0.06365030674846625,0.35109918200408996,0.05240286298568507,0.8232931726907631,2.3449019960438773,0.03005529235198916,3.6721887200223096,0.6125307125307126
"frozenset({'Horatio', 'Hermanos', 'Tri-State', 'Denny'})",frozenset({'Ebony'}),0.0651840490797546,0.34266359918200406,0.05240286298568507,0.803921568627451,2.34609561840402,0.030066662118759958,3.3524156441717796,0.6137677824686368
"frozenset({'Horatio', 'Hermanos', 'Tri-State', 'Denny'})",frozenset({'High Top'}),0.0651840490797546,0.3397239263803681,0.05265848670756646,0.807843137254902,2.377940069933165,0.03051390561682161,3.4361305872042074,0.619873842159338
"frozenset({'High Top', 'Horatio', 'Hermanos', 'Denny'})",frozenset({'Tri-State'}),0.06569529652351738,0.35109918200408996,0.05265848670756646,0.8015564202334631,2.282991420424687,0.029592921836643374,3.269951180881351,0.6014934987316218
